SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
88542,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 12:00,NaN
88543,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 13:00,NaN
88544,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 14:00,NaN
88545,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 15:00,NaN
88546,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 16:00,NaN
88547,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 17:00,NaN
88548,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 18:00,NaN
88549,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 19:00,NaN
88550,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 20:00,NaN
88551,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 21:00,NaN
88552,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,01-06-2023 22:00,NaN
88553,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 00:00,NaN
88554,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 01:00,NaN
88555,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 02:00,NaN
88556,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 03:00,NaN
88557,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 04:00,NaN
88558,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 05:00,NaN
88559,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 06:00,NaN
88560,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 07:00,NaN
88561,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 08:00,NaN
88562,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 09:00,NaN
88563,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 10:00,NaN
88564,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 11:00,NaN
88565,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 12:00,NaN
88566,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 13:00,NaN
88567,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 14:00,NaN
88568,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 15:00,NaN
88569,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 16:00,NaN
88570,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 17:00,NaN
88571,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 18:00,NaN
88572,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 19:00,NaN
88573,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 20:00,NaN
88574,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 21:00,NaN
88575,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 22:00,NaN
88576,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,02-06-2023 23:00,NaN
88577,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 00:00,NaN
88578,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 01:00,NaN
88579,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 02:00,NaN
88580,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 03:00,NaN
88581,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 04:00,NaN
88582,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 05:00,NaN
88583,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 06:00,NaN
88584,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 07:00,NaN
88585,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 08:00,NaN
88586,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 09:00,NaN
88587,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 10:00,NaN
88588,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 11:00,NaN
88589,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 12:00,NaN
88590,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 13:00,NaN
88591,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 14:00,NaN
88592,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 15:00,NaN
88593,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 16:00,NaN
88594,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 17:00,NaN
88595,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 18:00,NaN
88596,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 19:00,NaN
88597,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 20:00,NaN
88598,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 21:00,NaN
88599,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 22:00,NaN
88600,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,03-06-2023 23:00,NaN
88601,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 00:00,NaN
88602,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 01:00,NaN
88603,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 02:00,NaN
88604,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 03:00,NaN
88605,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 04:00,NaN
88606,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 05:00,NaN
88607,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 06:00,NaN
88608,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 07:00,NaN
88609,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 08:00,NaN
88610,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 09:00,NaN
88611,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 10:00,NaN
88612,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 11:00,NaN
88613,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 12:00,NaN
88614,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 13:00,NaN
88615,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 14:00,NaN
88616,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 15:00,NaN
88617,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 16:00,NaN
88618,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 17:00,NaN
88619,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 18:00,NaN
88620,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 19:00,NaN
88621,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 20:00,NaN
88622,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 21:00,NaN
88623,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 22:00,NaN
88624,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,04-06-2023 23:00,NaN
88625,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 00:00,NaN
88626,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 01:00,NaN
88627,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 02:00,NaN
88628,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 03:00,NaN
88629,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 04:00,NaN
88630,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 05:00,NaN
88631,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 06:00,NaN
88632,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 07:00,NaN
88633,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 08:00,NaN
88634,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 09:00,NaN
88635,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 10:00,NaN
88636,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 11:00,NaN
88637,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 12:00,NaN
88638,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 14:00,NaN
88639,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 15:00,NaN
88640,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 16:00,NaN
88641,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 17:00,NaN
88642,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 18:00,NaN
88643,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,05-06-2023 19:00,NaN
88644,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 00:00,NaN
88645,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 01:00,NaN
88646,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 02:00,NaN
88647,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 03:00,NaN
88648,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 04:00,NaN
88649,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 06:00,NaN
88650,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 07:00,NaN
88651,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 08:00,NaN
88652,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 09:00,NaN
88653,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 10:00,NaN
88654,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 11:00,NaN
88655,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 12:00,NaN
88656,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 13:00,NaN
88657,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 14:00,NaN
88658,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 15:00,NaN
88659,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 16:00,NaN
88660,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 17:00,NaN
88661,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 18:00,NaN
88662,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 19:00,NaN
88663,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 20:00,NaN
88664,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 21:00,NaN
88665,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 22:00,NaN
88666,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,06-06-2023 23:00,NaN
88667,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 00:00,NaN
88668,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 01:00,NaN
88669,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 02:00,NaN
88670,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 03:00,NaN
88671,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 04:00,NaN
88672,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 05:00,NaN
88673,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 06:00,NaN
88674,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 07:00,NaN
88675,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 08:00,NaN
88676,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 09:00,NaN
88677,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 10:00,NaN
88678,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 11:00,NaN
88679,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 12:00,NaN
88680,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 13:00,NaN
88681,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 14:00,NaN
88682,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 15:00,NaN
88683,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 16:00,NaN
88684,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 17:00,NaN
88685,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 18:00,NaN
88686,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 19:00,NaN
88687,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 20:00,NaN
88688,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 21:00,NaN
88689,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 22:00,NaN
88690,Melabazar,CWC,18,Assam,280,BARPETA,SARUPETA,-,-,Brahmaputra,Brahmaputra,Beki,-,-,Beki,26.80416667,91.52916667,07-06-2023 23:00,NaN
